contour_id,lat,lon
0,10.577438321095142,115.53773774280411
1,7.526515820292809,117.8288722981137
2,9.293175755656112,118.35343783480809
3,12.45529995824098,121.75495935814747
4,6.435372537233112,121.5247811852918
5,9.781262398317036,125.74852337750976
